OBJECTID,osm_way_id,name,building,Material,_damage,damage_num,SP_count,SP_mean,SP_median,SP_stdev,SP_min,SP_max,SP_Range,SPG_count,SPG_mean,SPG_median,SPG_stdev,SPG_min,SPG_max,SPG_Range
6546,521548810,,yes,3,none,0,4127,0.243787957,0.223197639,0.189947766,2.90E-05,0.850980401,0.850951407,4127,0.186123512,0.159460247,0.145192028,6.12E-06,0.652779818,0.652773693
8799,521608354,,yes,5,none,0,6145,0.303118891,0.328581572,0.189949783,8.13E-05,0.844553888,0.844472609,6145,0.17620678,0.132052109,0.148462941,8.39E-05,0.766906023,0.766822084
16374,525652816,,yes,0,none,0,430,0.286057286,0.258013666,0.190019078,0.000123557,0.655836225,0.655712668,430,0.39701343,0.424477577,0.225861138,0.006220158,0.84542793,0.839207772
9528,521674067,,yes,1,none,0,2038,0.351254504,0.36595884,0.190037187,0.000568328,0.708983183,0.708414855,2038,0.103796153,0.079084836,0.099314548,0.000134962,0.653346419,0.653211457
6060,521537462,,yes,1,none,0,4238,0.559937382,0.626610637,0.190063778,4.49E-05,0.799894333,0.799849455,4238,0.131722055,0.055847667,0.181863315,4.94E-05,0.793787062,0.79373769
16370,525652805,,yes,1,none,0,3023,0.357318806,0.36730963,0.190119284,0.000646559,0.847058833,0.846412274,3023,0.194255691,0.178866893,0.142610042,7.61E-06,0.696039557,0.696031951
7604,521571130,,yes,3,none,0,4563,0.282391245,0.252187103,0.190131098,8.43E-06,0.850980401,0.850971973,4563,0.164977084,0.127107158,0.143120668,2.07E-06,0.796029985,0.796027911
16376,525652819,,yes,1,none,0,2105,0.403328023,0.404855818,0.19046808,0.000162563,0.874404192,0.874241629,2105,0.293589915,0.219288304,0.229988848,0.000537867,0.843982995,0.843445127
12624,525407817,,yes,1,none,0,6195,0.230568593,0.183733612,0.190575457,2.36E-05,0.875778317,0.875754726,6195,0.231786852,0.166630924,0.184600678,0.000117009,0.840226769,0.84010976
9374,521648832,,house,3,none,0,2665,0.293138692,0.293034226,0.190991682,3.65E-05,0.775825679,0.775789143,2665,0.196989654,0.140855223,0.15522698,0,0.833738625,0.833738625
6664,521552873,,yes,1,none,0,4887,0.262354922,0.204501688,0.191006922,8.43E-06,0.760829389,0.760820961,4887,0.215223037,0.219558477,0.094965589,4.94E-05,0.598278582,0.59822921
6390,521543933,,yes,3,none,0,1850,0.237832524,0.19368422,0.191056476,0.000182777,0.743346274,0.743163497,1850,0.140899405,0.115199745,0.125676291,8.39E-05,0.702886879,0.70280294
7448,521568471,,yes,3,none,0,5544,0.267958066,0.252683938,0.191063344,8.43E-06,0.827450991,0.827442563,5544,0.199520775,0.164321229,0.129515598,8.70E-05,0.805565655,0.8054787
11821,525134869,,yes,3,none,0,1287,0.394586465,0.380400598,0.191083248,0.001896673,0.815154374,0.813257701,1287,0.339862488,0.279648691,0.293343994,6.12E-06,0.805072606,0.805066481
6567,521548832,,yes,1,none,0,528,0.255539583,0.203552157,0.191231369,0.000162503,0.63731271,0.637150208,528,0.138815909,0.127239913,0.095589757,0.000384657,0.437660158,0.437275501
7722,521575791,,yes,3,none,0,2759,0.274108006,0.223565951,0.191243255,0.000722072,0.801984966,0.801262894,2759,0.15413288,0.159759998,0.093010303,0.000236119,0.631366432,0.631130312
7710,521575768,,yes,3,none,0,4082,0.497341346,0.547681212,0.191254568,0.000887015,0.86064142,0.859754405,4082,0.104113445,0.080334209,0.091067266,0.000120093,0.628299654,0.628179561
6911,521561745,,yes,6,none,0,9347,0.328275381,0.309065789,0.191418846,4.49E-05,0.749545395,0.749500517,9347,0.161025031,0.149017528,0.110577122,4.57E-05,0.807843149,0.807797408
4535,521466752,,yes,1,none,0,5004,0.387493848,0.41662848,0.191472519,0,0.808368921,0.808368921,5004,0.251148249,0.244219288,0.133678606,0.000187899,0.844673693,0.844485794
12529,525405641,,yes,1,none,0,2980,0.30001718,0.281048745,0.191525621,2.36E-05,0.800044894,0.800021302,2980,0.136191944,0.105880328,0.114234019,4.57E-05,0.802323341,0.8022776
7618,521571147,,yes,3,none,0,4657,0.306567655,0.283165455,0.191577366,2.91E-05,0.85360682,0.853577703,4657,0.132882543,0.102612324,0.116111292,2.07E-06,0.745916665,0.745914591
7403,521568403,,yes,6,none,0,4107,0.331628426,0.340154707,0.191714239,3.65E-05,0.819064677,0.81902814,4107,0.141686739,0.093093336,0.127810341,0,0.80392158,0.80392158
11645,525033094,,yes,3,none,0,929,0.359393175,0.443980366,0.192058322,0.000385014,0.642537713,0.642152699,929,0.18062457,0.114906937,0.168518073,0.000244106,0.658545554,0.658301448
8871,521620812,,yes,3,none,0,1584,0.384430725,0.430974901,0.192102724,0.000114454,0.772443354,0.7723289,1584,0.217066307,0.186223343,0.166557866,0.000216662,0.676431715,0.676215053
6420,521543964,,yes,3,none,0,3290,0.193678973,0.114761889,0.192505392,8.43E-06,0.655739963,0.655731535,3290,0.084394288,0.067980058,0.071102415,0.000558388,0.625431895,0.624873507
7720,521575787,,yes,3,none,0,4724,0.319701046,0.313479185,0.192650648,7.59E-05,0.864763737,0.864687845,4724,0.153904618,0.157546267,0.116460309,0,0.58431375,0.58431375
9530,521674069,,yes,1,none,0,2749,0.318017438,0.282580435,0.192772835,0.000241641,0.737299919,0.737058279,2749,0.085003774,0.062747173,0.076537309,2.07E-06,0.678045034,0.678042961
7676,521574300,,yes,3,none,0,2363,0.264073384,0.265724123,0.192774597,0.000114454,0.671336591,0.671222137,2363,0.110803833,0.081794553,0.107230256,1.04E-05,0.634790421,0.63477998
3310,521357577,,yes,3,none,0,4452,0.350438761,0.380923152,0.192916483,2.36E-05,0.734171331,0.734147739,4452,0.109594709,0.086842269,0.101387485,2.07E-06,0.674789608,0.674787534
7406,521568409,,yes,3,none,0,3588,0.345821147,0.380623281,0.193034841,8.43E-06,0.820450962,0.820442533,3588,0.143214192,0.090440184,0.122596179,2.07E-06,0.562902749,0.562900675
7088,521562543,,yes,1,none,0,3500,0.520623163,0.593343854,0.193470133,0.003591903,0.826506853,0.82291495,3500,0.133708929,0.118912026,0.106437721,0.000203208,0.754624784,0.754421576
7389,521568377,,yes,3,none,0,3358,0.403118744,0.386642009,0.193855938,3.65E-05,0.812706947,0.812670411,3358,0.12978387,0.112028711,0.091117464,2.07E-06,0.774232626,0.774230552
7637,521571171,,yes,3,none,0,4789,0.467053123,0.52510637,0.19422671,7.59E-05,0.847621202,0.847545311,4789,0.158514826,0.092318192,0.169620783,8.70E-05,0.823412418,0.823325463
7728,521575797,,yes,3,none,0,2191,0.299951549,0.282179505,0.19459378,0,0.800044894,0.800044894,2191,0.241968449,0.188235298,0.178973412,4.57E-05,0.796078444,0.796032703
6369,521543909,,yes,3,none,0,6527,0.336416922,0.363967746,0.194817913,1.55E-05,0.802018642,0.802003119,6527,0.221606324,0.192478105,0.163267426,4.85E-05,0.777617633,0.777569174
7645,521571180,,yes,3,none,0,5219,0.249665659,0.220542088,0.195098948,0.000133166,0.78769213,0.787558964,5219,0.186190601,0.168306202,0.115326836,4.57E-05,0.734151959,0.734106218
12516,525405453,,yes,5,none,0,4595,0.261707109,0.219849482,0.195576532,2.36E-05,0.703229308,0.703205716,4595,0.123691283,0.107807398,0.123489898,0.000319541,0.818001211,0.817681669
7316,521565944,,yes,1,none,0,2410,0.28890742,0.238973647,0.195634142,0.000599526,0.802199185,0.801599659,2410,0.151839375,0.117249705,0.128118229,6.12E-06,0.776022673,0.776016549
7735,521575804,,yes,3,none,0,4775,0.328928134,0.29820177,0.195705768,1.55E-05,0.847058833,0.847043309,4775,0.107654741,0.069574751,0.115095939,0.000278003,0.708165467,0.707887464
3312,521357582,,yes,3,none,0,4828,0.275027584,0.259037822,0.195774954,0.000101469,0.806263208,0.806161739,4828,0.142615214,0.127772242,0.091328616,0.000319541,0.797722518,0.797402977
12449,525371163,,yes,3,none,0,1903,0.289979772,0.251792908,0.196100724,2.91E-05,0.734176457,0.73414734,1903,0.166920216,0.128575206,0.148391224,0.000134962,0.782989681,0.782854718
7098,521562804,,yes,2,none,0,3365,0.26918089,0.252943605,0.196203379,0.00021345,0.744964898,0.744751448,3365,0.167218523,0.117325813,0.142791608,0.000134962,0.794769824,0.794634861
16327,525633144,,yes,3,none,0,2962,0.316759783,0.30232501,0.196440856,2.36E-05,0.787292719,0.787269127,2962,0.092851628,0.059165686,0.092691463,9.67E-05,0.670684934,0.670588223
7447,521568470,,yes,3,none,0,3859,0.346123848,0.301859319,0.196463359,2.90E-05,0.851818383,0.851789389,3859,0.162231747,0.106366336,0.177212117,8.70E-05,0.796230972,0.796144017
10072,524725445,,yes,1,none,0,2966,0.323459547,0.315753073,0.196480005,3.23E-05,0.854901969,0.854869668,2966,0.457282091,0.468624443,0.132408383,0.001478423,0.854901969,0.853423546
7181,521564343,,yes,1,none,0,1460,0.354580258,0.383754104,0.197034016,8.13E-05,0.69930774,0.699226461,1460,0.381530562,0.463108361,0.220986318,0.000363256,0.682716191,0.682352934
12428,525371142,,yes,1,none,0,2230,0.315217322,0.306325853,0.197083606,1.55E-05,0.776470602,0.776455078,2230,0.18402542,0.16226837,0.130733939,8.70E-05,0.70522356,0.705136605
7712,521575771,,yes,3,none,0,3649,0.297065212,0.299574316,0.197415674,0.000534188,0.75556761,0.755033422,3649,0.099442037,0.074167646,0.104038861,8.70E-05,0.709686935,0.70959998
9356,521648810,,house,1,none,0,5808,0.314569505,0.292599082,0.197425255,0.000101469,0.746608019,0.74650655,5808,0.352963027,0.42976594,0.198295311,1.04E-05,0.728386641,0.7283762
3309,521357575,,yes,1,none,0,3733,0.271104037,0.228401124,0.19776575,8.43E-06,0.733297706,0.733289278,3733,0.151015231,0.10355372,0.124571277,4.57E-05,0.823529422,0.823483681
12890,7586292,,yes,3,none,0,20772,0.299231814,0.285122484,0.197998704,3.23E-05,0.868740618,0.868708317,20772,0.392408278,0.390518367,0.245331657,9.20E-05,0.847422063,0.847330029
9361,521648815,,house,3,none,0,8005,0.291470374,0.252702087,0.198229824,3.23E-05,0.856886923,0.856854622,8005,0.251393721,0.196078435,0.198450509,6.12E-06,0.833738625,0.833732501
6421,521543965,,yes,3,none,0,3872,0.236474776,0.166272014,0.19835853,0.000123557,0.779097021,0.778973464,3872,0.15133128,0.104854234,0.136781897,8.39E-05,0.836938202,0.836854263
9357,521648811,,house,3,none,0,4746,0.512340818,0.538092911,0.198390916,0.000114708,0.743802905,0.743688197,4746,0.159736817,0.119664952,0.100625761,0.000842136,0.618299246,0.61745711
12567,525406545,,yes,1,none,0,311,0.251600519,0.219099611,0.198525122,0.000394965,0.714949071,0.714554107,311,0.290560148,0.306769073,0.151036708,0.001458796,0.65298295,0.651524154
12602,525406580,,yes,2,none,0,5076,0.296788676,0.265827298,0.198602322,0.000123557,0.798704863,0.798581306,5076,0.179557207,0.14594017,0.140905818,2.07E-06,0.704160929,0.704158855
4550,521466770,,yes,5,none,0,5038,0.315829999,0.294280767,0.198851932,6.50E-05,0.805946469,0.805881505,5038,0.203247677,0.141263425,0.177125244,2.07E-06,0.807430148,0.807428075
7715,521575777,,yes,3,none,0,4326,0.39266371,0.383883655,0.199001836,2.36E-05,0.817700684,0.817677092,4326,0.551334347,0.729691565,0.257923943,0.000398237,0.82898742,0.828589182
7428,521568449,,yes,3,none,0,1899,0.390743312,0.388018608,0.199108354,0.000258591,0.835856497,0.835597906,1899,0.14949817,0.131456301,0.113187763,8.39E-05,0.751609087,0.751525148
6934,521561921,,yes,2,none,0,7489,0.238507609,0.166963205,0.199310527,4.90E-05,0.839215696,0.839166672,7489,0.140914492,0.118017159,0.12421832,4.85E-05,0.738405943,0.738357483
6868,521559380,,yes,3,none,0,2891,0.258334257,0.219223991,0.199345109,4.90E-05,0.726328194,0.726279171,2891,0.200190881,0.167499825,0.112323959,2.07E-06,0.720043361,0.720041288
4553,521466773,,yes,2,none,0,3091,0.410873909,0.395145178,0.199608345,0.002483682,0.8591398,0.856656118,3091,0.549578593,0.596441686,0.132384759,0.087261133,0.847422063,0.76016093
9355,521648809,,house,1,none,0,5572,0.534466945,0.573499143,0.199750389,0.000312505,0.843453526,0.843141022,5572,0.252966053,0.208970755,0.209580646,4.94E-05,0.833016634,0.832967261
16391,525652844,,yes,1,none,0,9559,0.277817507,0.247087821,0.199962132,8.43E-06,0.872406125,0.872397697,9559,0.217792953,0.182598487,0.165130864,0.000165572,0.847422063,0.847256491
7067,521562345,,yes,1,none,0,13399,0.289441544,0.26292789,0.200245227,1.55E-05,0.839215696,0.839200172,13399,0.478599671,0.541539729,0.226542796,0.000363256,0.823892653,0.823529397
17461,526839631,,yes,0,none,0,375,0.306766403,0.326409817,0.200727679,0.001636343,0.662201941,0.660565598,375,0.315503611,0.330692977,0.190526997,0.001874706,0.650486588,0.648611882
7726,521575795,,yes,3,none,0,3126,0.365955024,0.441285312,0.201026502,0.000231111,0.708859801,0.70862869,3126,0.145863848,0.074894458,0.151390538,0.000236119,0.655022025,0.654785906
4545,521466764,,yes,3,none,0,4839,0.366694192,0.354469657,0.201194475,0.00049857,0.813749671,0.813251101,4839,0.1116077,0.102345444,0.082563918,8.70E-05,0.790631592,0.790544637
9538,521674084,,yes,3,none,0,2672,0.331237555,0.356431961,0.20142044,0.000114454,0.841060162,0.840945707,2672,0.235568608,0.124316037,0.191046449,0.001028119,0.797225475,0.796197356
12597,525406575,,yes,1,none,0,2742,0.305906767,0.284262598,0.201517635,4.49E-05,0.776727259,0.776682381,2742,0.215986453,0.175000459,0.164919307,0.000134962,0.74967438,0.749539417
8453,521594474,,yes,1,none,0,4859,0.327890466,0.303672642,0.201670064,0.000197494,0.890196085,0.889998591,4859,0.210234249,0.163363174,0.160305026,1.04E-05,0.796078444,0.796068003
7420,521568437,,yes,1,none,0,4406,0.405407767,0.422319889,0.202048741,9.14E-05,0.845151663,0.845060259,4406,0.205554473,0.148976594,0.179077353,6.12E-06,0.833738625,0.833732501
8890,521620832,,yes,3,none,0,1316,0.278820358,0.237232849,0.202389689,0.000398878,0.844553888,0.84415501,1316,0.13095229,0.101110518,0.115339786,2.07E-06,0.656147897,0.656145824
9245,521632159,,yes,3,none,0,3571,0.296268212,0.255025506,0.202651808,0.000216696,0.783514142,0.783297446,3571,0.14830695,0.092582665,0.142957643,0.000278003,0.668542981,0.668264978
16319,525633136,,yes,3,none,0,6635,0.519294324,0.555114865,0.20294012,0.000411692,0.864763737,0.864352045,6635,0.21044236,0.186456263,0.16983026,0,0.834881127,0.834881127
4529,521466740,,yes,3,none,0,4265,0.28916023,0.252140701,0.203011776,0.000398878,0.829779267,0.82938039,4265,0.129463406,0.106267013,0.112329403,8.70E-05,0.719277263,0.719190308
6086,521537651,,yes,3,none,0,9485,0.508014816,0.571405292,0.203030173,0.000832417,0.815942943,0.815110526,9485,0.121507004,0.049370565,0.154811166,4.57E-05,0.823529422,0.823483681
6893,521561294,,yes,1,none,0,15671,0.379932696,0.405643284,0.203104986,2.36E-05,0.852490366,0.852466774,15671,0.110657994,0.05241774,0.140607816,2.07E-06,0.822504282,0.822502208
7675,521574298,,yes,3,none,0,2557,0.303389718,0.32630983,0.203194451,0.000163121,0.808368921,0.8082058,2557,0.123322243,0.07475391,0.126714952,0,0.535132766,0.535132766
6377,521543920,,yes,3,none,0,2240,0.349639435,0.332595348,0.203409101,0.000197494,0.7320382,0.731840706,2240,0.202751722,0.160315856,0.158521061,0.000344305,0.723393023,0.723048719
12374,525363599,,yes,1,none,0,1147,0.290434042,0.244282424,0.203795119,8.43E-06,0.814092994,0.814084566,1147,0.249715128,0.229273826,0.163180024,0.000152567,0.692785501,0.692632935
7454,521568478,,yes,3,none,0,4160,0.349920297,0.329102576,0.204115189,0.000123557,0.794739068,0.794615511,4160,0.152402535,0.110249363,0.119637438,0.000120093,0.693704665,0.693584572
9312,521638003,,yes,6,none,0,3415,0.380406849,0.376173824,0.204235647,0.000162503,0.733649611,0.733487109,3415,0.099628159,0.08209677,0.092629459,0.000120093,0.562686801,0.562566708
6910,521561686,,yes,2,none,0,3029,0.353890136,0.339774191,0.204592602,0.000722072,0.772281647,0.771559575,3029,0.141666253,0.121183969,0.094215272,0.000120093,0.540780902,0.540660809
9834,524719113,,yes,1,none,0,5651,0.330272077,0.321701407,0.204626195,8.43E-06,0.839215696,0.839207268,5651,0.232294017,0.192156866,0.178489976,2.07E-06,0.795645893,0.795643819
12473,525377158,,yes,2,none,0,2755,0.23149542,0.107729994,0.20481224,0.000114708,0.842423081,0.842308374,2755,0.309299969,0.152577922,0.235546002,0.000196655,0.808206379,0.808009724
4567,521466788,,yes,2,none,0,6712,0.419148341,0.450290501,0.204888531,3.23E-05,0.853154123,0.853121822,6712,0.147515458,0.105671912,0.135180526,0,0.73611778,0.73611778
6570,521548835,,yes,3,none,0,4467,0.295430664,0.247889027,0.204940741,2.36E-05,0.866711736,0.866688144,4467,0.192430516,0.147852898,0.152092213,0.000134962,0.831652343,0.831517381
7398,521568394,,yes,1,none,0,3274,0.322859082,0.309229076,0.205117647,2.36E-05,0.831155837,0.831132245,3274,0.192933275,0.179493845,0.132353944,8.39E-05,0.753759801,0.753675862
6586,521551454,,yes,1,none,0,5786,0.257203843,0.206763685,0.205493008,2.65E-05,0.840053678,0.840027141,5786,0.210810566,0.171397597,0.166710271,9.20E-05,0.782989681,0.782897646
9260,521632174,,yes,3,none,0,5210,0.334014978,0.301678717,0.205500294,2.36E-05,0.863636374,0.863612783,5210,0.14356379,0.137513489,0.083832336,2.07E-06,0.545371115,0.545369042
6651,521552858,,yes,3,none,0,4645,0.334760269,0.3324368,0.205553163,9.14E-05,0.837308526,0.837217122,4645,0.482150962,0.467029929,0.172708242,0.000248091,0.847422063,0.847173973
6563,521548828,,yes,3,none,0,3159,0.284712511,0.283287197,0.205703872,4.49E-05,0.732015491,0.731970612,3159,0.158352774,0.148621365,0.123555193,1.04E-05,0.671028316,0.671017875
7094,521562561,,yes,2,none,0,4995,0.361433521,0.385896415,0.205769271,0.000235811,0.863636374,0.863400564,4995,0.235530144,0.197590023,0.150660591,0.000152567,0.807888865,0.807736299
12543,525405667,,yes,5,none,0,6097,0.257306173,0.172005877,0.205871477,2.91E-05,0.866223216,0.866194099,6097,0.30703518,0.239578947,0.207795515,0.000363256,0.847422063,0.847058807
6055,521537453,,yes,1,none,0,5589,0.312922753,0.298065752,0.20587862,8.43E-06,0.823555946,0.823547518,5589,0.228119661,0.190030664,0.17790854,0.000203208,0.80779469,0.807591482
6394,521543937,,yes,3,none,0,1483,0.331104414,0.368494272,0.206008582,2.91E-05,0.757306874,0.757277756,1483,0.160507238,0.088414736,0.183971569,1.04E-05,0.782166183,0.782155742
9539,521674089,,yes,6,none,0,5741,0.447223949,0.451292902,0.206724919,0.000574807,0.842193127,0.841618319,5741,0.182248555,0.164962053,0.137030538,4.94E-05,0.694270194,0.694220821
6383,521543926,,yes,4,none,0,1238,0.313020051,0.349701345,0.206940394,4.49E-05,0.710394859,0.710349981,1238,0.273199415,0.318022549,0.162650052,0.000134299,0.715638518,0.715504219
7619,521571148,,yes,3,none,0,4576,0.31356093,0.291111648,0.206941447,2.36E-05,0.788646996,0.788623404,4576,0.151269668,0.110811502,0.146143465,2.07E-06,0.819559395,0.819557322
12493,525404306,,yes,3,none,0,8773,0.362493275,0.366196334,0.207064563,8.43E-06,0.805691481,0.805683052,8773,0.135391708,0.071809053,0.144721018,2.07E-06,0.760667324,0.760665251
6756,521555152,,yes,1,none,0,6018,0.267868042,0.222729564,0.207069887,8.43E-06,0.831934929,0.831926501,6018,0.198895271,0.161128625,0.157808105,9.20E-05,0.827450991,0.827358956
6548,521548812,,yes,3,none,0,5208,0.315131323,0.289285302,0.207201544,0.000182777,0.858823538,0.858640761,5208,0.19207858,0.133052751,0.16090359,6.12E-06,0.769638538,0.769632414
6897,521561307,,yes,3,none,0,2387,0.243004699,0.207806602,0.207291718,6.50E-05,0.665327311,0.665262347,2387,0.091214634,0.09335167,0.06600232,0.000236119,0.59988302,0.5996469
7407,521568411,,yes,3,none,0,4904,0.534040794,0.576898515,0.207957561,0,0.862065434,0.862065434,4904,0.108773525,0.071930937,0.102735989,0,0.812775791,0.812775791
10029,524724396,,yes,1,none,0,6498,0.264828101,0.210989386,0.208054999,4.90E-05,0.852490366,0.852441342,6498,0.144752875,0.105392694,0.130201155,6.12E-06,0.726308823,0.726302699
7424,521568444,,yes,1,none,0,1381,0.305078278,0.229475871,0.208066819,6.50E-05,0.757119417,0.757054453,1381,0.178307806,0.111021243,0.157694379,0.000134962,0.574872375,0.574737412
6933,521561793,,yes,2,none,0,8253,0.283279187,0.23992826,0.208095245,6.50E-05,0.829465389,0.829400425,8253,0.138391204,0.102301836,0.122106118,0,0.799341202,0.799341202
6376,521543919,,yes,3,none,0,14931,0.265666244,0.220006719,0.208143297,2.90E-05,0.816628516,0.816599522,14931,0.152107642,0.10341958,0.143013633,8.39E-05,0.800654769,0.80057083
4626,521469375,,yes,3,none,0,6466,0.457882758,0.47619608,0.208383977,0,0.872406125,0.872406125,6466,0.058807706,0.045716122,0.06514772,0,0.74624908,0.74624908
4540,521466759,,yes,3,none,0,2710,0.323716217,0.361694038,0.208518324,8.43E-06,0.74268645,0.742678022,2710,0.19048028,0.152943254,0.139859168,0.00038636,0.662086308,0.661699948
9125,521627598,,yes,6,none,0,5267,0.330024833,0.321487337,0.208956086,0.000163121,0.833386958,0.833223836,5267,0.172914525,0.120441005,0.135100372,2.07E-06,0.792202592,0.792200518
6874,521559389,,yes,1,none,0,1041,0.432214103,0.440452754,0.208971769,0.002566549,0.851818383,0.849251834,1041,0.223525347,0.194741175,0.177576818,0,0.792039871,0.792039871
12393,525363633,,yes,3,none,0,4885,0.451426505,0.477583677,0.209124583,0.000543146,0.865987003,0.865443857,4885,0.103143971,0.05882353,0.112239679,0,0.825159609,0.825159609
7529,521569172,,yes,3,none,0,5721,0.385270062,0.416071296,0.209299976,2.91E-05,0.786642015,0.786612898,5721,0.282053025,0.233591124,0.207190055,7.61E-06,0.749382854,0.749375247
8883,521620825,,yes,3,none,0,4243,0.53439824,0.642194688,0.209480519,0.000617797,0.767332315,0.766714518,4243,0.143383378,0.064338036,0.177547366,8.70E-05,0.846575737,0.846488782
6660,521552868,,yes,3,none,0,4028,0.350745414,0.376552343,0.209574454,2.36E-05,0.804237843,0.804214251,4028,0.25477777,0.223630756,0.179662415,6.12E-06,0.842112124,0.842106
4691,521476293,,yes,6,none,0,20475,0.302021705,0.294376224,0.209616884,2.90E-05,0.875778317,0.875749324,20475,0.157210664,0.103298038,0.147234706,8.39E-05,0.82972759,0.829643651
12578,525406556,,yes,3,none,0,1651,0.244943987,0.174618647,0.210224037,0.000329665,0.785156846,0.784827181,1651,0.211401724,0.117843598,0.212190116,4.94E-05,0.774232626,0.774183253
7606,521571132,,yes,3,none,0,6004,0.253012741,0.192201138,0.21030248,4.90E-05,0.751034021,0.750984998,6004,0.387817677,0.361147583,0.176755109,0.00227254,0.847422063,0.845149523
12432,525371146,,yes,3,none,0,8943,0.275389536,0.223610684,0.211054842,4.90E-05,0.842244506,0.842195482,8943,0.27234482,0.311603367,0.172049804,4.94E-05,0.805068612,0.80501924
9128,521628855,,yes,3,none,0,2038,0.359951618,0.368261099,0.21113112,0.000640267,0.844553888,0.843913621,2038,0.133548704,0.101837017,0.111856945,8.39E-05,0.574183404,0.574099465
12508,525405445,,yes,6,none,0,4622,0.259527203,0.222411945,0.211458855,8.43E-06,0.79646343,0.796455002,4622,0.130098786,0.162681654,0.10070863,0.000134962,0.810761392,0.81062643
7404,521568404,,yes,6,none,0,4573,0.304090331,0.271168351,0.211686558,2.90E-05,0.819064677,0.819035683,4573,0.132533303,0.093105167,0.118631794,0.000548626,0.826820135,0.826271509
12580,525406558,,yes,2,none,0,1964,0.57275156,0.617728293,0.211922769,8.13E-05,0.8591398,0.859058521,1964,0.177167479,0.145048663,0.167479072,0,0.83123827,0.83123827
12568,525406546,,yes,1,none,0,796,0.408707372,0.390189826,0.212013624,0.00338738,0.778489232,0.775101852,796,0.171211325,0.129078984,0.12111397,0.003786606,0.607708156,0.60392155
1960,367182064,St. Peter's Methodist Church,church,3,none,0,9253,0.258796591,0.242490694,0.212089863,8.13E-05,0.842920542,0.842839263,9253,0.132574857,0.105974391,0.104514806,4.94E-05,0.758527577,0.758478204
6841,521555784,,yes,3,none,0,9922,0.296909179,0.287802994,0.212151663,1.55E-05,0.858023942,0.858008418,9922,0.09381069,0.065714933,0.100325544,8.70E-05,0.650974274,0.650887319
12588,525406566,,yes,6,none,0,4098,0.583553561,0.658302665,0.212371701,0.001767819,0.8591398,0.857371981,4098,0.162420511,0.058774158,0.215823998,4.94E-05,0.813394904,0.813345532
6059,521537460,,yes,1,none,0,4355,0.38714898,0.404152691,0.212591582,8.13E-05,0.798856258,0.79877498,4355,0.169651917,0.135609955,0.140858702,4.94E-05,0.764075041,0.764025668
6088,521537653,,yes,3,none,0,3422,0.497433156,0.473767936,0.212659749,0.002761271,0.871530473,0.868769202,3422,0.104116498,0.062745102,0.137815667,0,0.793303907,0.793303907
9375,521648833,,house,3,none,0,2360,0.36075934,0.352114707,0.212908846,2.90E-05,0.816248655,0.816219662,2360,0.297624035,0.292414665,0.199902042,0.000134962,0.766336083,0.766201121
3316,521357590,,yes,1,none,0,3163,0.296726556,0.20784314,0.213127953,0.000712572,0.751361251,0.750648679,3163,0.266197529,0.245602578,0.114572166,0.003084668,0.581638098,0.57855343
12522,525405459,,yes,2,none,0,1679,0.356452002,0.35495466,0.213198535,0.000394965,0.806095243,0.805700278,1679,0.182913556,0.101476803,0.197366104,8.70E-05,0.765145957,0.765059002
6594,521551796,,yes,3,none,0,8628,0.425026937,0.502902985,0.213269129,0,0.866711736,0.866711736,8628,0.142168116,0.105832979,0.131872665,0,0.786926687,0.786926687
7394,521568387,,yes,3,none,0,3288,0.287625838,0.260657877,0.213383286,0.000249687,0.833571732,0.833322045,3288,0.079810561,0.046911202,0.103216107,0,0.733333349,0.733333349
9254,521632168,,yes,5,none,0,6180,0.394109883,0.39648971,0.213512285,2.65E-05,0.835679114,0.835652577,6180,0.199443472,0.15131703,0.170206413,0,0.821529746,0.821529746
6064,521537469,,yes,3,none,0,3142,0.339462312,0.315802276,0.213545159,2.91E-05,0.80025667,0.800227552,3142,0.218797841,0.154611617,0.167146915,0.000134962,0.748388767,0.748253805
6590,521551745,,yes,2,none,0,12907,0.253010154,0.193632051,0.213865455,2.36E-05,0.842605352,0.84258176,12907,0.168212917,0.104715653,0.160035151,0,0.697014093,0.697014093
7408,521568413,,yes,2,none,0,2695,0.346780767,0.274533391,0.214000156,3.65E-05,0.803537726,0.80350119,2695,0.190048701,0.190667152,0.07819634,0.000477871,0.792975485,0.792497614
6517,521548775,,yes,3,none,0,3891,0.354535303,0.411026597,0.214794723,8.13E-05,0.82437253,0.824291251,3891,0.118644577,0.066753618,0.134665461,8.70E-05,0.831372559,0.831285604
7453,521568477,,yes,3,none,0,6213,0.327016492,0.306173921,0.214930206,2.36E-05,0.846526921,0.846503329,6213,0.14426786,0.130253896,0.079659726,2.07E-06,0.739157379,0.739155305
9247,521632161,,yes,3,none,0,2532,0.263134259,0.201932788,0.215055629,0.000195856,0.70850879,0.708312933,2532,0.116204244,0.078752615,0.121074306,0.000321244,0.559901714,0.55958047
12546,525405671,,yes,2,none,0,4669,0.337955969,0.28954953,0.215832193,0.000195856,0.858717918,0.858522062,4669,0.122323519,0.060841426,0.165598044,0,0.83123827,0.83123827
6842,521556151,,yes,5,none,0,7744,0.310503743,0.297826827,0.215852281,1.55E-05,0.870552659,0.870537135,7744,0.186018164,0.147878468,0.151546121,1.04E-05,0.827450991,0.82744055
